Wavelength nm.,Baseline,2,4,6,8,10,12,14,16,22,26,34,42,50,58
389,0.0001,0.0146,0.0255,0.0329,0.0423,0.0445,0.0527,0.0601,0.066,0.0732,0.0742,0.079,0.0812,0.084,0.0792
389.5,0.0001,0.0152,0.0264,0.034,0.0439,0.0462,0.0544,0.0622,0.0679,0.0752,0.0764,0.0811,0.0831,0.086,0.0812
390,0.0001,0.0156,0.0271,0.0356,0.0455,0.048,0.0562,0.0641,0.0698,0.0771,0.0783,0.0831,0.0852,0.088,0.0833
390.5,0,0.016,0.0281,0.037,0.0474,0.0499,0.0581,0.066,0.0719,0.0793,0.0804,0.0852,0.0873,0.0903,0.0854
391,0.0001,0.0166,0.0293,0.0384,0.0492,0.0517,0.0599,0.0679,0.074,0.0816,0.0826,0.0873,0.0894,0.0922,0.0874
391.5,0.0001,0.017,0.0301,0.0396,0.0509,0.0535,0.0619,0.0698,0.076,0.0836,0.0847,0.0894,0.0916,0.0943,0.0893
392,0,0.0174,0.0312,0.041,0.0526,0.0553,0.0639,0.0718,0.0781,0.0857,0.0868,0.0916,0.0937,0.0965,0.0914
392.5,0.0001,0.018,0.0323,0.0426,0.0547,0.0575,0.0661,0.0742,0.0804,0.0881,0.0892,0.0939,0.0961,0.0987,0.0937
393,0.0001,0.0187,0.0336,0.0445,0.057,0.0598,0.0688,0.0766,0.0831,0.0909,0.0921,0.0967,0.0988,0.1014,0.0964
393.5,0,0.0192,0.0349,0.0463,0.0593,0.0625,0.0713,0.0793,0.086,0.0937,0.0948,0.0995,0.1015,0.1043,0.0991
394,0,0.0197,0.0362,0.0481,0.0615,0.0648,0.0738,0.0818,0.0885,0.0963,0.0975,0.102,0.1042,0.1069,0.1017
394.5,0,0.0204,0.0375,0.05,0.0639,0.0676,0.0765,0.0846,0.0912,0.0991,0.1004,0.105,0.1072,0.11,0.1045
395,0,0.0213,0.039,0.0522,0.0667,0.0703,0.0793,0.0877,0.0944,0.1023,0.1036,0.1081,0.1102,0.1128,0.1076
395.5,0,0.022,0.0405,0.0543,0.0694,0.0733,0.0823,0.0909,0.0977,0.1056,0.1067,0.1114,0.1134,0.116,0.1105
396,0,0.0228,0.0422,0.0566,0.0723,0.0762,0.0855,0.0942,0.1011,0.109,0.1103,0.1149,0.1167,0.1194,0.1138
396.5,0,0.0236,0.0439,0.0591,0.0755,0.0795,0.0887,0.0976,0.1049,0.1128,0.1139,0.1185,0.1205,0.1229,0.1172
397,0,0.0243,0.0456,0.0617,0.0788,0.0828,0.0923,0.1012,0.1086,0.1167,0.1178,0.1222,0.1242,0.1266,0.1209
397.5,0.0001,0.0252,0.0474,0.0643,0.0821,0.0862,0.096,0.105,0.1125,0.1207,0.1217,0.1262,0.128,0.1305,0.1247
398,0.0001,0.026,0.0493,0.0671,0.0856,0.09,0.0997,0.1091,0.1167,0.125,0.1261,0.1305,0.1323,0.1346,0.1288
398.5,0,0.027,0.0513,0.0698,0.0893,0.0936,0.1034,0.1129,0.121,0.1292,0.1304,0.1347,0.1365,0.1388,0.1329
399,0,0.0278,0.0531,0.0725,0.0928,0.0974,0.1072,0.1169,0.125,0.1335,0.1347,0.1388,0.1406,0.143,0.1369
399.5,0.0001,0.0288,0.0551,0.0757,0.0966,0.1014,0.1114,0.1212,0.1294,0.138,0.1393,0.1435,0.1452,0.1475,0.1415
400,0,0.0299,0.0574,0.0787,0.1007,0.1058,0.1158,0.1257,0.1341,0.1428,0.1442,0.1483,0.15,0.1523,0.1462
400.5,0,0.031,0.0596,0.0819,0.1048,0.1102,0.1203,0.1304,0.139,0.1479,0.1492,0.1533,0.1551,0.1571,0.151
401,0,0.0321,0.0619,0.0851,0.109,0.1145,0.1249,0.1349,0.1438,0.1528,0.1542,0.1582,0.16,0.1621,0.1559
401.5,0,0.033,0.0639,0.088,0.1127,0.1185,0.129,0.1391,0.1482,0.1573,0.1588,0.1626,0.1644,0.1665,0.1604
402,0,0.0339,0.0658,0.0907,0.1163,0.1224,0.1331,0.1433,0.1525,0.1616,0.1633,0.1671,0.1689,0.171,0.1647
402.5,0,0.0349,0.0679,0.0938,0.1199,0.1263,0.1372,0.1476,0.1568,0.1661,0.1678,0.1715,0.1732,0.1754,0.1691
403,0.0002,0.036,0.0701,0.0968,0.1239,0.1306,0.1418,0.1524,0.1616,0.171,0.1728,0.1764,0.1781,0.1802,0.1739
403.5,0.0001,0.037,0.0723,0.0998,0.1276,0.1344,0.1458,0.1568,0.1662,0.1758,0.1774,0.181,0.1828,0.1846,0.1784
404,0,0.0378,0.0742,0.1025,0.1311,0.138,0.1499,0.161,0.1704,0.1802,0.1817,0.1852,0.1869,0.1888,0.1824
404.5,0,0.0385,0.0759,0.1049,0.1342,0.1414,0.1533,0.1647,0.1741,0.1841,0.1857,0.1891,0.1908,0.1927,0.1861
405,0,0.0392,0.0775,0.1074,0.1374,0.1446,0.1566,0.1682,0.1778,0.188,0.1895,0.1929,0.1945,0.1964,0.1899
405.5,0,0.0399,0.0791,0.1096,0.1404,0.1477,0.1599,0.1717,0.1813,0.1915,0.1933,0.1966,0.1982,0.2002,0.1935
406,-0.0001,0.0406,0.0804,0.1116,0.1429,0.1503,0.1625,0.1744,0.1843,0.1947,0.1964,0.1998,0.2013,0.2034,0.1967
406.5,0,0.0412,0.0817,0.1133,0.1453,0.1527,0.1649,0.177,0.187,0.1976,0.1993,0.2026,0.2042,0.2063,0.1994
407,0,0.0416,0.0826,0.1148,0.1471,0.1547,0.1669,0.179,0.1891,0.2,0.2018,0.2049,0.2066,0.2087,0.2019
407.5,0.0001,0.0419,0.0834,0.1159,0.1486,0.1563,0.1685,0.1806,0.1908,0.2018,0.2037,0.2068,0.2085,0.2107,0.2039
408,0.0001,0.0421,0.084,0.1168,0.1496,0.1575,0.1698,0.1819,0.192,0.2031,0.2052,0.2083,0.2099,0.2122,0.2053
408.5,0.0001,0.0422,0.0843,0.1172,0.1501,0.158,0.1703,0.1825,0.1927,0.2038,0.2059,0.209,0.2106,0.213,0.2062
409,0.0002,0.0422,0.0844,0.1172,0.1503,0.1581,0.1704,0.1826,0.1927,0.2039,0.2061,0.2092,0.2108,0.2134,0.2063
409.5,0.0001,0.042,0.0841,0.1169,0.1498,0.1577,0.1699,0.1821,0.1921,0.2035,0.2057,0.2086,0.2104,0.2129,0.2059
410,0,0.0416,0.0836,0.1161,0.149,0.1566,0.1689,0.181,0.1909,0.2024,0.2046,0.2076,0.2095,0.2118,0.2049
410.5,0,0.0412,0.0829,0.1151,0.1475,0.1552,0.1673,0.1794,0.1893,0.2006,0.2028,0.2058,0.2077,0.2102,0.2032
411,0.0001,0.0407,0.0819,0.1136,0.1457,0.1531,0.165,0.1772,0.187,0.1984,0.2006,0.2035,0.2054,0.208,0.2013
411.5,0.0001,0.0399,0.0806,0.1119,0.1436,0.1508,0.1624,0.1747,0.1843,0.1957,0.1979,0.2009,0.2027,0.2054,0.1986
412,0.0001,0.0393,0.0792,0.1098,0.1409,0.1481,0.1595,0.1714,0.181,0.1923,0.1945,0.1976,0.1995,0.2021,0.1956
412.5,0,0.0383,0.0774,0.1072,0.1378,0.1448,0.1559,0.1676,0.1771,0.1882,0.1906,0.1936,0.1957,0.1984,0.1918
413,0,0.0372,0.0755,0.1044,0.1342,0.141,0.1519,0.1633,0.1725,0.1837,0.1861,0.1892,0.1913,0.1942,0.1875
413.5,0,0.0361,0.0733,0.1014,0.1303,0.137,0.1476,0.1586,0.1675,0.1786,0.1812,0.1843,0.1864,0.1894,0.1829
414,0.0001,0.0351,0.071,0.0979,0.1259,0.1325,0.1428,0.1534,0.1621,0.1731,0.1758,0.179,0.1811,0.1841,0.1776
414.5,0.0001,0.0337,0.0685,0.0942,0.1213,0.1275,0.1377,0.1481,0.1566,0.1673,0.1699,0.1732,0.1752,0.1784,0.172
415,0,0.0324,0.066,0.0905,0.1164,0.1225,0.1323,0.1425,0.1506,0.161,0.1637,0.167,0.1693,0.1726,0.1661
415.5,0.0001,0.0311,0.0633,0.0867,0.1115,0.1174,0.1269,0.1368,0.1444,0.1547,0.1574,0.1608,0.1631,0.1664,0.16
416,0.0002,0.0299,0.0608,0.0829,0.1066,0.1123,0.1215,0.1313,0.1384,0.1484,0.1512,0.1545,0.1569,0.1601,0.154
416.5,0,0.0284,0.0581,0.0787,0.1013,0.1066,0.1154,0.125,0.1318,0.1416,0.1442,0.1477,0.1499,0.1532,0.1471
417,0,0.0268,0.0551,0.0746,0.0961,0.101,0.1094,0.1189,0.1255,0.1349,0.1374,0.1409,0.1432,0.1466,0.1405
417.5,0,0.0255,0.0524,0.0706,0.091,0.0956,0.1035,0.1127,0.1191,0.1284,0.1308,0.1343,0.1366,0.14,0.134
418,0,0.0241,0.0496,0.0669,0.0861,0.0903,0.0978,0.1068,0.113,0.122,0.1243,0.1279,0.1301,0.1337,0.1277
418.5,0,0.0227,0.0471,0.0631,0.0815,0.0851,0.0923,0.1011,0.1073,0.1161,0.1182,0.1218,0.124,0.1276,0.1218
419,0.0001,0.0215,0.0445,0.0596,0.0768,0.0801,0.087,0.0954,0.1015,0.11,0.1122,0.1159,0.118,0.1217,0.116
419.5,0,0.0201,0.042,0.056,0.0723,0.0754,0.0818,0.0899,0.0957,0.1042,0.1064,0.1101,0.1123,0.116,0.1102
420,0.0001,0.0189,0.0396,0.0527,0.0681,0.071,0.077,0.0849,0.0903,0.0985,0.1009,0.1046,0.1067,0.1105,0.1048
420.5,0.0001,0.0178,0.0375,0.0495,0.0642,0.067,0.0726,0.0802,0.0854,0.0933,0.0958,0.0995,0.1019,0.1056,0.0999
421,0,0.0167,0.0353,0.0463,0.0602,0.0629,0.0681,0.0754,0.0804,0.0881,0.0906,0.0944,0.0967,0.1006,0.0949
421.5,0.0001,0.0158,0.0333,0.0434,0.0564,0.0589,0.0639,0.0708,0.0756,0.083,0.0855,0.0893,0.0918,0.0956,0.09
422,0.0002,0.0147,0.0312,0.0404,0.0526,0.055,0.0599,0.0664,0.0709,0.078,0.0807,0.0845,0.087,0.0908,0.0852
422.5,0.0001,0.0138,0.0294,0.0377,0.0492,0.0513,0.056,0.0624,0.0667,0.0736,0.0761,0.0799,0.0823,0.0863,0.0807
423,0.0002,0.013,0.0278,0.0353,0.0461,0.0481,0.0526,0.0587,0.0628,0.0695,0.072,0.0758,0.0783,0.0823,0.0765
423.5,0.0001,0.0123,0.0262,0.0331,0.0433,0.0451,0.0495,0.0554,0.0594,0.0658,0.0683,0.0721,0.0747,0.0786,0.0729
424,0,0.0114,0.0247,0.0309,0.0406,0.0422,0.0463,0.0522,0.0558,0.0621,0.0646,0.0683,0.0709,0.0748,0.0691
424.5,0.0001,0.0107,0.0233,0.0289,0.0381,0.0394,0.0433,0.0491,0.0526,0.0586,0.0611,0.0648,0.0674,0.0713,0.0657
425,0.0001,0.01,0.022,0.0269,0.0356,0.0368,0.0405,0.0462,0.0495,0.0553,0.0577,0.0615,0.064,0.0679,0.0623
425.5,0.0001,0.0093,0.0209,0.0253,0.0335,0.0346,0.0381,0.0437,0.0467,0.0525,0.0549,0.0586,0.0611,0.065,0.0594
426,0,0.0088,0.0198,0.0238,0.0316,0.0324,0.0358,0.0413,0.0443,0.0498,0.0521,0.0558,0.0584,0.0622,0.0566
426.5,0.0001,0.0082,0.0188,0.0223,0.0298,0.0304,0.0336,0.039,0.0418,0.0472,0.0495,0.0532,0.0557,0.0595,0.054
427,0.0001,0.0077,0.0177,0.021,0.028,0.0285,0.0314,0.0368,0.0396,0.0448,0.047,0.0508,0.0532,0.0571,0.0515
427.5,0.0001,0.0072,0.0169,0.0197,0.0264,0.0268,0.0296,0.0348,0.0375,0.0426,0.0448,0.0485,0.051,0.0549,0.0492
428,0,0.0067,0.016,0.0184,0.025,0.0252,0.0279,0.033,0.0356,0.0404,0.0427,0.0464,0.049,0.0527,0.0471
428.5,0.0001,0.0063,0.0152,0.0173,0.0236,0.0237,0.0263,0.0312,0.0338,0.0384,0.0406,0.0443,0.0468,0.0506,0.045
429,0.0001,0.006,0.0145,0.0163,0.0222,0.0223,0.0248,0.0296,0.0319,0.0364,0.0387,0.0424,0.045,0.0487,0.043
429.5,0.0001,0.0057,0.0138,0.0153,0.0211,0.0211,0.0233,0.028,0.0302,0.0345,0.0368,0.0406,0.043,0.0468,0.0411
430,0,0.0053,0.0132,0.0144,0.0199,0.0199,0.022,0.0267,0.0287,0.0329,0.0352,0.0389,0.0414,0.0451,0.0394
430.5,0,0.005,0.0126,0.0135,0.0188,0.0188,0.0207,0.0253,0.0273,0.0313,0.0336,0.0373,0.0398,0.0434,0.0377
431,0,0.0048,0.0121,0.0128,0.0179,0.0178,0.0196,0.0241,0.026,0.0298,0.032,0.0357,0.0383,0.0419,0.0362
431.5,0.0001,0.0045,0.0116,0.012,0.017,0.0167,0.0185,0.0229,0.0248,0.0284,0.0305,0.0344,0.0368,0.0403,0.0347
432,0.0001,0.0043,0.0111,0.0114,0.0161,0.0159,0.0175,0.0219,0.0236,0.0271,0.0293,0.0331,0.0355,0.0389,0.0333
432.5,0.0001,0.004,0.0107,0.0108,0.0153,0.0151,0.0166,0.0209,0.0225,0.0259,0.0281,0.0317,0.0342,0.0376,0.032
433,0,0.0038,0.0104,0.0102,0.0146,0.0142,0.0157,0.0199,0.0215,0.0247,0.0269,0.0306,0.033,0.0363,0.0307
433.5,0.0001,0.0036,0.0099,0.0097,0.014,0.0135,0.0148,0.0191,0.0206,0.0237,0.0258,0.0294,0.0319,0.0353,0.0295
434,0.0001,0.0035,0.0097,0.0092,0.0133,0.0128,0.0141,0.0184,0.0197,0.0227,0.0248,0.0284,0.0309,0.0342,0.0285
434.5,0,0.0033,0.0093,0.0087,0.0127,0.0122,0.0134,0.0176,0.0189,0.0218,0.0239,0.0275,0.0298,0.0332,0.0274
435,0.0001,0.003,0.0091,0.0083,0.0122,0.0116,0.0129,0.0169,0.0182,0.021,0.0231,0.0266,0.029,0.0323,0.0266
435.5,0.0001,0.003,0.0088,0.0079,0.0117,0.011,0.0123,0.0162,0.0174,0.0202,0.0222,0.0258,0.0281,0.0314,0.0256
436,0.0001,0.0028,0.0085,0.0076,0.0113,0.0105,0.0117,0.0155,0.0168,0.0194,0.0214,0.025,0.0273,0.0305,0.0248
436.5,0.0001,0.0027,0.0082,0.0071,0.0108,0.01,0.0111,0.015,0.016,0.0186,0.0206,0.0242,0.0266,0.0298,0.024
437,0,0.0025,0.008,0.0067,0.0104,0.0096,0.0106,0.0144,0.0155,0.018,0.0199,0.0235,0.0258,0.029,0.0232
437.5,0.0001,0.0024,0.0078,0.0065,0.0099,0.0092,0.0101,0.0139,0.0149,0.0173,0.0193,0.0229,0.0252,0.0283,0.0225
438,0,0.0023,0.0076,0.0062,0.0096,0.0087,0.0097,0.0133,0.0144,0.0166,0.0187,0.0223,0.0245,0.0276,0.0218
438.5,0,0.0022,0.0074,0.0059,0.0093,0.0084,0.0092,0.0129,0.0139,0.0161,0.0181,0.0217,0.0239,0.027,0.0211
439,0,0.002,0.0072,0.0057,0.0089,0.008,0.0089,0.0125,0.0135,0.0155,0.0176,0.0212,0.0233,0.0264,0.0206
439.5,0,0.0019,0.0071,0.0054,0.0086,0.0077,0.0085,0.012,0.013,0.015,0.0171,0.0206,0.0228,0.0259,0.0201
440,0.0001,0.0019,0.0069,0.0052,0.0084,0.0075,0.0082,0.0118,0.0127,0.0145,0.0166,0.0201,0.0223,0.0254,0.0195
440.5,0.0001,0.0019,0.0069,0.0051,0.0082,0.0073,0.0079,0.0115,0.0123,0.0141,0.0162,0.0197,0.0219,0.0249,0.019
441,0.0001,0.0018,0.0067,0.0049,0.0079,0.007,0.0076,0.0111,0.0119,0.0137,0.0157,0.0193,0.0215,0.0244,0.0186
441.5,0,0.0018,0.0065,0.0047,0.0077,0.0067,0.0073,0.0108,0.0116,0.0133,0.0153,0.0188,0.0211,0.024,0.0181
442,0,0.0017,0.0065,0.0045,0.0075,0.0065,0.007,0.0106,0.0113,0.0129,0.0149,0.0184,0.0207,0.0236,0.0178
442.5,0,0.0016,0.0063,0.0043,0.0072,0.0062,0.0068,0.0104,0.011,0.0125,0.0146,0.018,0.0202,0.0232,0.0173
443,0.0001,0.0015,0.0061,0.0041,0.007,0.006,0.0065,0.01,0.0107,0.0122,0.0142,0.0178,0.0199,0.0228,0.0169
443.5,0.0001,0.0015,0.006,0.004,0.0069,0.0058,0.0063,0.0098,0.0105,0.0119,0.014,0.0175,0.0196,0.0225,0.0166
444,0.0001,0.0015,0.0061,0.004,0.0068,0.0057,0.0061,0.0096,0.0103,0.0116,0.0137,0.0172,0.0194,0.0222,0.0163
444.5,0.0001,0.0014,0.006,0.0038,0.0066,0.0055,0.0059,0.0094,0.01,0.0112,0.0134,0.0169,0.0191,0.0219,0.016
445,0,0.0013,0.0058,0.0037,0.0064,0.0054,0.0058,0.0092,0.0098,0.0111,0.0132,0.0167,0.0189,0.0217,0.0157
445.5,0.0001,0.0013,0.0058,0.0036,0.0063,0.0053,0.0057,0.009,0.0096,0.0109,0.013,0.0164,0.0186,0.0214,0.0155
446,0.0002,0.0013,0.0058,0.0035,0.0063,0.0051,0.0055,0.0089,0.0095,0.0106,0.0128,0.0163,0.0185,0.0213,0.0153
446.5,0.0001,0.0013,0.0058,0.0034,0.0061,0.005,0.0054,0.0087,0.0093,0.0104,0.0126,0.016,0.0182,0.021,0.015
447,0.0001,0.0013,0.0056,0.0033,0.006,0.0049,0.0052,0.0086,0.0092,0.0101,0.0124,0.0158,0.018,0.0208,0.0148
447.5,0.0002,0.0012,0.0056,0.0033,0.0059,0.0048,0.0051,0.0084,0.0091,0.0099,0.0122,0.0157,0.0178,0.0206,0.0146
448,0.0001,0.0011,0.0054,0.0031,0.0058,0.0047,0.005,0.0083,0.0089,0.0097,0.012,0.0155,0.0177,0.0203,0.0143
448.5,0,0.0011,0.0054,0.003,0.0056,0.0045,0.0048,0.0081,0.0087,0.0095,0.0118,0.0152,0.0175,0.0202,0.0142
449,0,0.0011,0.0054,0.0029,0.0056,0.0045,0.0048,0.008,0.0086,0.0094,0.0116,0.0151,0.0173,0.02,0.014
449.5,0,0.0011,0.0054,0.0029,0.0055,0.0044,0.0047,0.0079,0.0085,0.0092,0.0116,0.015,0.0172,0.0199,0.0138
450,0.0001,0.001,0.0053,0.0029,0.0055,0.0043,0.0045,0.0078,0.0084,0.0091,0.0114,0.0148,0.0172,0.0198,0.0137
450.5,0.0001,0.0011,0.0053,0.003,0.0055,0.0043,0.0045,0.0078,0.0083,0.0089,0.0114,0.0148,0.0172,0.0197,0.0135
451,0.0002,0.0011,0.0053,0.0029,0.0055,0.0043,0.0045,0.0078,0.0083,0.0088,0.0113,0.0147,0.0171,0.0196,0.0135
451.5,0.0001,0.0011,0.0054,0.0029,0.0054,0.0043,0.0044,0.0077,0.0082,0.0088,0.0112,0.0146,0.017,0.0195,0.0134
452,0.0001,0.0011,0.0053,0.0028,0.0054,0.0042,0.0043,0.0077,0.0081,0.0087,0.0111,0.0145,0.0169,0.0194,0.0133
452.5,0.0001,0.001,0.0052,0.0027,0.0052,0.0041,0.0042,0.0075,0.008,0.0084,0.011,0.0143,0.0168,0.0192,0.0131
453,0,0.0009,0.0051,0.0025,0.0052,0.004,0.0042,0.0073,0.0079,0.0083,0.0108,0.0142,0.0166,0.0191,0.0129
453.5,0,0.0008,0.005,0.0024,0.0051,0.0041,0.0041,0.0072,0.0078,0.0083,0.0107,0.0141,0.0165,0.019,0.0128
454,-0.0001,0.0008,0.005,0.0024,0.0051,0.0039,0.004,0.0073,0.0077,0.0081,0.0107,0.0139,0.0164,0.0189,0.0127
454.5,0,0.0008,0.005,0.0025,0.0051,0.004,0.004,0.0073,0.0077,0.0081,0.0107,0.014,0.0164,0.0189,0.0126
455,0,0.0008,0.005,0.0025,0.0051,0.0039,0.004,0.0071,0.0077,0.0081,0.0106,0.0139,0.0164,0.0188,0.0126
455.5,0,0.0009,0.0051,0.0026,0.0051,0.004,0.0041,0.0072,0.0077,0.0081,0.0107,0.0139,0.0164,0.0188,0.0126
456,0.0001,0.0009,0.0051,0.0025,0.0051,0.004,0.0041,0.0072,0.0077,0.008,0.0106,0.0138,0.0164,0.0188,0.0126
456.5,0,0.0008,0.005,0.0025,0.0051,0.004,0.004,0.0071,0.0076,0.0079,0.0105,0.0138,0.0163,0.0187,0.0125
457,0,0.0008,0.005,0.0025,0.0051,0.0039,0.0038,0.0071,0.0076,0.0079,0.0105,0.0137,0.0162,0.0187,0.0124
457.5,0.0001,0.0008,0.005,0.0025,0.0051,0.0039,0.004,0.0071,0.0076,0.0078,0.0105,0.0137,0.0163,0.0187,0.0124
458,0.0001,0.0008,0.005,0.0025,0.0051,0.0039,0.004,0.0071,0.0076,0.0078,0.0104,0.0137,0.0162,0.0186,0.0124
458.5,0.0001,0.0008,0.005,0.0025,0.0051,0.0039,0.0039,0.007,0.0076,0.0078,0.0104,0.0136,0.0161,0.0186,0.0123
459,0,0.0007,0.0049,0.0025,0.005,0.0039,0.0039,0.0071,0.0076,0.0077,0.0104,0.0135,0.0161,0.0186,0.0121
459.5,0,0.0007,0.0049,0.0024,0.005,0.0038,0.0039,0.0071,0.0075,0.0077,0.0103,0.0135,0.0161,0.0185,0.0122
460,0.0001,0.0007,0.0049,0.0025,0.0051,0.0039,0.0039,0.0071,0.0075,0.0077,0.0104,0.0135,0.0161,0.0185,0.0122
460.5,0.0001,0.0008,0.0049,0.0025,0.0051,0.0039,0.004,0.0071,0.0075,0.0077,0.0103,0.0135,0.0161,0.0184,0.0122
461,0.0002,0.0009,0.005,0.0025,0.0051,0.004,0.004,0.0071,0.0076,0.0077,0.0104,0.0136,0.0161,0.0185,0.0122
461.5,0.0001,0.0008,0.005,0.0025,0.0051,0.004,0.0039,0.0071,0.0075,0.0076,0.0103,0.0134,0.0161,0.0184,0.0121
462,0.0001,0.0008,0.005,0.0025,0.0051,0.004,0.004,0.007,0.0075,0.0076,0.0103,0.0134,0.016,0.0184,0.012
462.5,0.0001,0.0008,0.0049,0.0024,0.005,0.004,0.0039,0.007,0.0075,0.0076,0.0103,0.0135,0.016,0.0183,0.012
463,0.0001,0.0008,0.0049,0.0025,0.0051,0.0039,0.0039,0.007,0.0075,0.0077,0.0103,0.0134,0.0161,0.0184,0.0121
463.5,0.0001,0.0008,0.005,0.0024,0.0051,0.0039,0.0039,0.0071,0.0075,0.0076,0.0103,0.0134,0.016,0.0183,0.0121
464,0,0.0007,0.0049,0.0024,0.0051,0.0039,0.0039,0.0071,0.0075,0.0075,0.0103,0.0134,0.016,0.0182,0.012
464.5,0,0.0007,0.0048,0.0024,0.005,0.0038,0.0039,0.0071,0.0075,0.0075,0.0102,0.0133,0.016,0.0182,0.012
465,0.0001,0.0007,0.0049,0.0024,0.0051,0.0039,0.0039,0.0072,0.0075,0.0075,0.0102,0.0134,0.016,0.0182,0.0119
465.5,0.0001,0.0007,0.005,0.0025,0.0051,0.004,0.0039,0.0072,0.0075,0.0075,0.0102,0.0134,0.016,0.0181,0.0119
466,0,0.0007,0.0049,0.0024,0.0051,0.004,0.0039,0.0072,0.0075,0.0075,0.0103,0.0134,0.016,0.0181,0.0119
466.5,0,0.0007,0.0049,0.0024,0.0051,0.004,0.0039,0.0073,0.0075,0.0076,0.0103,0.0134,0.016,0.0182,0.012
467,0,0.0007,0.005,0.0024,0.0051,0.004,0.0039,0.0073,0.0075,0.0075,0.0102,0.0133,0.016,0.0182,0.0119
467.5,0.0001,0.0007,0.0049,0.0025,0.0051,0.004,0.0039,0.0073,0.0075,0.0075,0.0102,0.0133,0.016,0.0182,0.0119
468,0.0001,0.0006,0.0049,0.0025,0.0051,0.004,0.004,0.0073,0.0075,0.0075,0.0102,0.0133,0.016,0.0182,0.0119
468.5,0,0.0007,0.0049,0.0024,0.0051,0.004,0.0039,0.0073,0.0075,0.0075,0.0102,0.0132,0.0159,0.0182,0.0119
469,0,0.0007,0.0049,0.0024,0.0051,0.0039,0.0038,0.0073,0.0075,0.0074,0.0101,0.0132,0.0159,0.0182,0.0118
469.5,0,0.0006,0.0048,0.0023,0.005,0.0039,0.0038,0.0073,0.0074,0.0073,0.0101,0.0131,0.0159,0.0181,0.0117
470,0,0.0006,0.0048,0.0024,0.005,0.0039,0.0038,0.0073,0.0074,0.0074,0.0101,0.0132,0.0159,0.0182,0.0118
470.5,0,0.0006,0.0049,0.0025,0.0051,0.0039,0.0039,0.0074,0.0075,0.0075,0.0102,0.0133,0.016,0.0182,0.0118
471,0.0001,0.0007,0.0049,0.0026,0.0052,0.004,0.004,0.0075,0.0075,0.0075,0.0103,0.0133,0.0161,0.0182,0.0118
471.5,0.0001,0.0007,0.005,0.0025,0.0051,0.004,0.004,0.0075,0.0076,0.0075,0.0103,0.0133,0.016,0.0182,0.0117
472,0.0001,0.0007,0.0049,0.0024,0.0052,0.004,0.004,0.0075,0.0076,0.0074,0.0103,0.0132,0.0159,0.0182,0.0118
472.5,0.0001,0.0007,0.005,0.0025,0.0052,0.004,0.004,0.0076,0.0076,0.0075,0.0103,0.0132,0.016,0.0183,0.0118
473,0.0001,0.0008,0.005,0.0025,0.0052,0.004,0.0041,0.0076,0.0076,0.0075,0.0103,0.0133,0.016,0.0183,0.0118
473.5,0.0001,0.0008,0.005,0.0025,0.0052,0.004,0.004,0.0076,0.0076,0.0074,0.0103,0.0133,0.016,0.0183,0.0118
474,0.0001,0.0008,0.005,0.0025,0.0052,0.004,0.004,0.0076,0.0076,0.0074,0.0103,0.0132,0.016,0.0183,0.0118
474.5,0,0.0007,0.0049,0.0025,0.0051,0.0039,0.0039,0.0076,0.0076,0.0074,0.0103,0.0132,0.016,0.0183,0.0117
475,0,0.0007,0.005,0.0025,0.0052,0.0039,0.004,0.0075,0.0076,0.0074,0.0103,0.0133,0.0161,0.0183,0.0117
475.5,0.0001,0.0008,0.005,0.0025,0.0051,0.0039,0.004,0.0076,0.0076,0.0075,0.0103,0.0132,0.016,0.0183,0.0117
476,0.0001,0.0007,0.0049,0.0024,0.0052,0.0039,0.004,0.0076,0.0076,0.0074,0.0102,0.0132,0.016,0.0183,0.0117
476.5,0,0.0007,0.005,0.0025,0.0052,0.0039,0.004,0.0076,0.0076,0.0074,0.0103,0.0132,0.0161,0.0183,0.0117
477,0.0001,0.0008,0.005,0.0025,0.0053,0.0039,0.0041,0.0077,0.0077,0.0075,0.0104,0.0133,0.0162,0.0184,0.0118
477.5,0,0.0007,0.005,0.0025,0.0053,0.0039,0.004,0.0077,0.0077,0.0075,0.0104,0.0133,0.0162,0.0184,0.0117
478,0,0.0007,0.005,0.0025,0.0052,0.004,0.004,0.0077,0.0077,0.0075,0.0104,0.0133,0.0161,0.0184,0.0117
478.5,0,0.0008,0.005,0.0025,0.0053,0.004,0.0041,0.0077,0.0077,0.0075,0.0105,0.0134,0.0161,0.0184,0.0117
479,0,0.0008,0.005,0.0025,0.0053,0.0041,0.0041,0.0078,0.0078,0.0076,0.0104,0.0134,0.0163,0.0185,0.0118
479.5,0,0.0008,0.005,0.0025,0.0053,0.0041,0.0042,0.0078,0.0078,0.0076,0.0105,0.0135,0.0163,0.0185,0.0118
480,0,0.0008,0.005,0.0025,0.0053,0.0042,0.0042,0.0078,0.0079,0.0076,0.0105,0.0135,0.0164,0.0185,0.0118
480.5,0,0.0008,0.0051,0.0026,0.0054,0.0042,0.0043,0.0078,0.0079,0.0077,0.0106,0.0135,0.0164,0.0185,0.0119
481,0,0.0008,0.0051,0.0026,0.0055,0.0043,0.0042,0.0079,0.0079,0.0077,0.0106,0.0136,0.0164,0.0186,0.0119
481.5,0,0.0008,0.0051,0.0026,0.0055,0.0043,0.0043,0.008,0.0079,0.0078,0.0107,0.0136,0.0165,0.0186,0.0119
